ASN/DN #,Country,Vendor,Shipment Mode,Fulfill Via,Managed By,Product Group,Vendor INCO Term,Manufacturing Site,S1_quote_to_po,S2_po_to_plan,S3_plan_to_actual,S4_actual_to_recorded,E2E_quote_to_recorded,PQ First Sent to Client Date_dt,PO Sent to Vendor Date_dt,Scheduled Delivery Date_dt,Delivered to Client Date_dt,Delivery Recorded Date_dt,po_absent_structural,pq_pre_process,Line Item Value,Line Item Quantity,freight_usd,weight_kg,n_lines,freight_stated,weight_stated,year,late,early_over_14,abs_dev,channel
DN-3531,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,19.0,5.0,235.0,2013-07-04,,2014-01-31,2014-02-19,2014-02-24,True,False,377132.22,64193,,,3,False,False,2014,1,0,19.0,RDC (stock-held)
DN-3532,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,19.0,5.0,284.0,2013-05-16,,2014-01-31,2014-02-19,2014-02-24,True,False,500737.42,46066,3541.59,5175.0,1,True,True,2014,1,0,19.0,RDC (stock-held)
DN-3533,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,7.0,14.0,157.0,2013-10-01,,2014-02-14,2014-02-21,2014-03-07,True,False,185815.52,16357,6007.2,1635.0,1,True,True,2014,1,0,7.0,RDC (stock-held)
DN-3534,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,47.0,1.0,316.0,2013-05-08,,2014-01-31,2014-03-19,2014-03-20,True,False,248160.0,52800,6951.84,5412.0,1,True,True,2014,1,0,47.0,RDC (stock-held)
DN-3535,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,19.0,28.0,264.0,2013-06-28,,2014-01-31,2014-02-19,2014-03-19,True,False,1247532.0,145400,15392.43,10673.0,1,True,True,2014,1,0,19.0,RDC (stock-held)
DN-3536,Rwanda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,25.0,16.0,223.0,2013-08-02,,2014-01-31,2014-02-25,2014-03-13,True,False,107458.56,5247,8456.96,1382.0,1,True,True,2014,1,0,25.0,RDC (stock-held)
DN-3537,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-9.0,28.0,264.0,2013-06-28,,2014-02-28,2014-02-19,2014-03-19,True,False,1409265.0,164250,14509.09,19164.0,1,True,True,2014,0,0,9.0,RDC (stock-held)
DN-3538,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,7.0,5.0,308.0,2013-05-08,,2014-02-28,2014-03-07,2014-03-12,True,False,191760.0,40800,16821.66,4187.0,1,True,True,2014,1,0,7.0,RDC (stock-held)
DN-3539,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-18.0,9.0,289.0,2013-05-06,,2014-02-28,2014-02-10,2014-02-19,True,False,635426.25,169447,30936.1,8039.0,1,True,True,2014,0,1,18.0,RDC (stock-held)
DN-354,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Goa, India",,,0.0,0.0,,,,2007-09-18,2007-09-18,2007-09-18,True,True,4274.0,2137,,,2,False,False,2007,0,0,0.0,RDC (stock-held)
DN-3540,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-18.0,9.0,342.0,2013-03-14,,2014-02-28,2014-02-10,2014-02-19,True,False,8340.0,2085,30936.1,122.0,1,True,True,2014,0,1,18.0,RDC (stock-held)
DN-3541,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-18.0,9.0,289.0,2013-05-06,,2014-02-28,2014-02-10,2014-02-19,True,False,972756.3,89490,30936.1,11280.0,1,True,True,2014,0,1,18.0,RDC (stock-held)
DN-3542,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-25.0,9.0,197.0,2013-08-06,,2014-03-07,2014-02-10,2014-02-19,True,False,43600.0,10900,,,2,False,False,2014,0,1,25.0,RDC (stock-held)
DN-3543,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Patalganga, India",,,-22.0,37.0,344.0,2013-07-04,,2014-05-29,2014-05-07,2014-06-13,True,False,157500.0,25000,2352.52,2266.0,1,True,True,2014,0,1,22.0,RDC (stock-held)
DN-3544,Côte d'Ivoire,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-10.0,14.0,207.0,2013-08-09,,2014-02-28,2014-02-18,2014-03-04,True,False,39375.0,10500,4063.81,574.0,1,True,True,2014,0,0,10.0,RDC (stock-held)
DN-3545,Côte d'Ivoire,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Kurkumbh, India",,,-10.0,14.0,207.0,2013-08-09,,2014-02-28,2014-02-18,2014-03-04,True,False,34902.2,7426,4063.81,753.0,1,True,True,2014,0,0,10.0,RDC (stock-held)
DN-3546,Côte d'Ivoire,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-10.0,14.0,207.0,2013-08-09,,2014-02-28,2014-02-18,2014-03-04,True,False,139824.75,32301,,,3,False,False,2014,0,0,10.0,RDC (stock-held)
DN-3547,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-41.0,45.0,316.0,2013-04-22,,2014-02-28,2014-01-18,2014-03-04,True,False,40313.1,9173,,,3,False,False,2014,0,1,41.0,RDC (stock-held)
DN-3548,Côte d'Ivoire,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-10.0,14.0,207.0,2013-08-09,,2014-02-28,2014-02-18,2014-03-04,True,False,32250.0,15000,,,1,False,False,2014,0,0,10.0,RDC (stock-held)
DN-3549,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-48.0,21.0,319.0,2013-04-19,,2014-03-31,2014-02-11,2014-03-04,True,False,2473.8,266,1200.0,17.0,1,True,True,2014,0,1,48.0,RDC (stock-held)
DN-355,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Goa, India",,,0.0,0.0,,,,2007-09-20,2007-09-20,2007-09-20,True,True,298677.2,39100,,,2,False,False,2007,0,0,0.0,RDC (stock-held)
DN-3550,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-20.0,21.0,138.0,2013-10-17,,2014-03-03,2014-02-11,2014-03-04,True,False,55083.9,5923,3481.29,365.0,1,True,True,2014,0,1,20.0,RDC (stock-held)
DN-3551,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-18.0,9.0,289.0,2013-05-06,,2014-02-28,2014-02-10,2014-02-19,True,False,3438638.0,416300,,,3,False,False,2014,0,1,18.0,RDC (stock-held)
DN-3553,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,0.0,8.0,348.0,2013-06-28,,2014-06-03,2014-06-03,2014-06-11,True,False,281850.0,35000,,,2,False,False,2014,0,0,0.0,RDC (stock-held)
DN-3554,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-3.0,7.0,280.0,2013-06-28,,2014-03-31,2014-03-28,2014-04-04,True,False,117927.44,16997,,,2,False,False,2014,0,0,3.0,RDC (stock-held)
DN-3555,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-9.0,44.0,100.0,2013-12-24,,2014-02-27,2014-02-18,2014-04-03,True,False,6104.7,2907,5520.83,1122.0,1,True,True,2014,0,0,9.0,RDC (stock-held)
DN-3556,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,1.0,33.0,346.0,2013-04-22,,2014-02-28,2014-03-01,2014-04-03,True,False,8260.72,611,1335.15,55.0,1,True,True,2014,1,0,1.0,RDC (stock-held)
DN-3557,Côte d'Ivoire,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,1.0,33.0,237.0,2013-08-09,,2014-02-28,2014-03-01,2014-04-03,True,False,18749.64,4641,1335.15,285.0,1,True,True,2014,1,0,1.0,RDC (stock-held)
DN-3558,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-18.0,7.0,165.0,2013-10-21,,2014-04-15,2014-03-28,2014-04-04,True,False,354738.16000000003,46144,,,4,False,False,2014,0,1,18.0,RDC (stock-held)
DN-356,Côte d'Ivoire,SCMS from RDC,Not recorded,From RDC,PMO - US,HRDT,N/A - From RDC,Bio-Rad Laboratories,,,0.0,0.0,,,,2007-09-19,2007-09-19,2007-09-19,True,True,64220.0,845,,,2,False,False,2007,0,0,0.0,RDC (stock-held)
DN-3561,"Congo, DRC",SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-11.0,38.0,162.0,2014-01-15,,2014-05-30,2014-05-19,2014-06-26,True,False,116661.1,16736,,,11,False,False,2014,0,0,11.0,RDC (stock-held)
DN-3564,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit VII, IN",,,0.0,7.0,280.0,2013-06-28,,2014-03-28,2014-03-28,2014-04-04,True,False,1958708.78,180194,,13739.0,1,False,True,2014,0,0,0.0,RDC (stock-held)
DN-3565,Zambia,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Micro labs, Verna, Goa, India",,,0.0,10.0,288.0,2013-06-20,,2014-03-25,2014-03-25,2014-04-04,True,False,24996.07,11209,,,2,False,False,2014,0,0,0.0,RDC (stock-held)
DN-3566,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,0.0,17.0,500.0,2012-12-14,,2014-04-11,2014-04-11,2014-04-28,True,False,473119.0,70300,23776.42,5565.0,1,True,True,2014,0,0,0.0,RDC (stock-held)
DN-3567,Côte d'Ivoire,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-2.0,33.0,262.0,2013-08-09,,2014-03-28,2014-03-26,2014-04-28,True,False,24610.7,15867,,,2,False,False,2014,0,0,2.0,RDC (stock-held)
DN-3568,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,14.0,17.0,262.0,2013-08-09,,2014-03-28,2014-04-11,2014-04-28,True,False,1156689.1,140035,,,2,False,False,2014,1,0,14.0,RDC (stock-held)
DN-3569,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-5.0,33.0,594.0,2012-09-11,,2014-03-31,2014-03-26,2014-04-28,True,False,240759.0,72300,18607.76,4392.0,1,True,True,2014,0,0,5.0,RDC (stock-held)
DN-357,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,0.0,0.0,,,,2007-09-18,2007-09-18,2007-09-18,True,True,14820.0,1560,1106.0,90.0,1,True,True,2007,0,0,0.0,RDC (stock-held)
DN-3570,Zambia,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Goa, India",,,25.0,10.0,350.0,2013-04-19,,2014-02-28,2014-03-25,2014-04-04,True,False,303325.79,25511,3526.69,3041.0,1,True,True,2014,1,0,25.0,RDC (stock-held)
DN-3571,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-7.0,11.0,350.0,2013-04-19,,2014-03-31,2014-03-24,2014-04-04,True,False,1087500.0,290000,18090.64,16192.0,1,True,True,2014,0,0,7.0,RDC (stock-held)
DN-3572,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-7.0,11.0,169.0,2013-10-17,,2014-03-31,2014-03-24,2014-04-04,True,False,5063.45,595,7300.0,236.0,1,True,True,2014,0,0,7.0,RDC (stock-held)
DN-3574,Zambia,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Hetero, Jadcherla, unit 5, IN",,,4.0,10.0,350.0,2013-04-19,,2014-03-21,2014-03-25,2014-04-04,True,False,45966.74,3866,3526.7,638.0,1,True,True,2014,1,0,4.0,RDC (stock-held)
DN-3575,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-8.0,57.0,196.0,2013-10-22,,2014-03-18,2014-03-10,2014-05-06,True,False,11440.0,8000,11961.04,2933.0,1,True,True,2014,0,0,8.0,RDC (stock-held)
DN-3576,Ghana,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-6.0,42.0,65.0,2014-02-19,,2014-03-20,2014-03-14,2014-04-25,True,False,750634.14,95154,,,3,False,False,2014,0,0,6.0,RDC (stock-held)
DN-3577,Guyana,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,11.0,26.0,215.0,2013-10-09,,2014-04-05,2014-04-16,2014-05-12,True,False,16911.47,2881,4268.06,274.0,1,True,True,2014,1,0,11.0,RDC (stock-held)
DN-3578,Rwanda,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,8.0,12.0,76.0,2014-01-28,,2014-03-25,2014-04-02,2014-04-14,True,False,121140.0,18000,12995.06,1643.0,1,True,True,2014,1,0,8.0,RDC (stock-held)
DN-3579,Rwanda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit VII, IN",,,5.0,12.0,255.0,2013-08-02,,2014-03-28,2014-04-02,2014-04-14,True,False,1449621.58,204921,,,4,False,False,2014,1,0,5.0,RDC (stock-held)
DN-358,Namibia,SCMS from RDC,Air,From RDC,PMO - US,HRDT,N/A - From RDC,ABBVIE GmbH & Co.KG Wiesbaden,,,0.0,0.0,,,,2007-09-21,2007-09-21,2007-09-21,True,True,13600.0,170,541.42,39.0,1,True,True,2007,0,0,0.0,RDC (stock-held)
DN-3580,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-1.0,3.0,178.0,2013-10-21,,2014-04-15,2014-04-14,2014-04-17,True,False,2188046.86,244494,,,6,False,False,2014,0,0,1.0,RDC (stock-held)
DN-3581,South Sudan,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit VII, IN",,,-10.0,5.0,149.0,2013-10-28,,2014-03-31,2014-03-21,2014-03-26,True,False,44381.46,5483,,,5,False,False,2014,0,0,10.0,RDC (stock-held)
DN-3582,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,2.0,5.0,307.0,2013-07-04,,2014-04-30,2014-05-02,2014-05-07,True,False,285781.27,64381,,,2,False,False,2014,1,0,2.0,RDC (stock-held)
DN-3583,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-12.0,19.0,203.0,2013-10-16,,2014-04-30,2014-04-18,2014-05-07,True,False,541087.2,26960,,,1,False,False,2014,0,0,12.0,RDC (stock-held)
DN-3585,Guyana,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,3.0,64.0,240.0,2013-10-09,,2014-03-31,2014-04-03,2014-06-06,True,False,39582.369999999995,3118,,,7,False,False,2014,1,0,3.0,RDC (stock-held)
DN-3586,Haiti,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-6.0,43.0,104.0,2014-01-22,,2014-03-30,2014-03-24,2014-05-06,True,False,372252.4,57060,,,4,False,False,2014,0,0,6.0,RDC (stock-held)
DN-3587,Haiti,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-42.0,43.0,92.0,2014-02-03,,2014-05-05,2014-03-24,2014-05-06,True,False,115917.02,20374,,,2,False,False,2014,0,1,42.0,RDC (stock-held)
DN-3588,Zimbabwe,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit VII, IN",,,-46.0,27.0,219.0,2013-09-10,,2014-05-06,2014-03-21,2014-04-17,True,False,5708800.0,512000,,,3,False,False,2014,0,1,46.0,RDC (stock-held)
DN-3589,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Goa, India",,,-2.0,10.0,194.0,2013-10-16,,2014-04-20,2014-04-18,2014-04-28,True,False,490058.5,61450,,,3,False,False,2014,0,0,2.0,RDC (stock-held)
DN-3590,Ghana,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,0.0,10.0,57.0,2014-02-19,,2014-04-07,2014-04-07,2014-04-17,True,False,343838.38,51058,,,2,False,False,2014,0,0,0.0,RDC (stock-held)
DN-3591,Kenya,SCMS from RDC,Truck,From RDC,PMO - US,HRDT,N/A - From RDC,Premier Med. Corp Ltd. India,,,-23.0,120.0,132.0,2014-02-27,,2014-04-03,2014-03-11,2014-07-09,True,False,0.0,2429,,,1,False,False,2014,0,1,23.0,RDC (stock-held)
DN-3592,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,0.0,6.0,195.0,2013-10-01,,2014-04-08,2014-04-08,2014-04-14,True,False,386175.0,102980,6010.2,5687.0,1,True,True,2014,0,0,0.0,RDC (stock-held)
DN-3593,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-8.0,37.0,255.0,2013-10-01,,2014-05-15,2014-05-07,2014-06-13,True,False,664036.02,33086,2352.52,5065.0,1,True,True,2014,0,0,8.0,RDC (stock-held)
DN-3594,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Strides, Bangalore, India.",,,-13.0,11.0,391.0,2013-04-02,,2014-04-30,2014-04-17,2014-04-28,True,False,1255.5,135,1231.6,8.0,1,True,True,2014,0,0,13.0,RDC (stock-held)
DN-3598,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,0.0,26.0,379.0,2013-04-22,,2014-04-10,2014-04-10,2014-05-06,True,False,55659.9,8277,,,2,False,False,2014,0,0,0.0,RDC (stock-held)
DN-3599,Côte d'Ivoire,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-16.0,38.0,286.0,2013-08-09,,2014-04-30,2014-04-14,2014-05-22,True,False,773280.0,90600,,,3,False,False,2014,0,1,16.0,RDC (stock-held)
DN-360,Tanzania,SCMS from RDC,Not recorded,From RDC,PMO - US,ARV,N/A - From RDC,MSD South Granville Australia,,,0.0,0.0,,,,2007-10-11,2007-10-11,2007-10-11,True,True,64418.54,1987,2465.0,238.0,1,True,True,2007,0,0,0.0,RDC (stock-held)
DN-3601,Côte d'Ivoire,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,14.0,38.0,286.0,2013-08-09,,2014-03-31,2014-04-14,2014-05-22,True,False,4300.0,2000,,,2,False,False,2014,1,0,14.0,RDC (stock-held)
DN-3602,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-12.0,19.0,203.0,2013-10-16,,2014-04-30,2014-04-18,2014-05-07,True,False,29300.9,12965,,1243.0,1,False,True,2014,0,0,12.0,RDC (stock-held)
DN-3603,"Congo, DRC",SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,48.0,3.0,121.0,2014-01-15,,2014-03-26,2014-05-13,2014-05-16,True,False,4897.42,2167,3531.86,211.0,1,True,True,2014,1,0,48.0,RDC (stock-held)
DN-3605,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,18.0,19.0,203.0,2013-10-16,,2014-03-31,2014-04-18,2014-05-07,True,False,49186.64,21764,,2091.0,1,False,True,2014,1,0,18.0,RDC (stock-held)
DN-3607,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,28.0,10.0,194.0,2013-10-16,,2014-03-21,2014-04-18,2014-04-28,True,False,281979.88,34138,4947.38,4009.0,1,True,True,2014,1,0,28.0,RDC (stock-held)
DN-3608,Uganda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,11.0,1.0,273.0,2013-10-16,,2014-07-04,2014-07-15,2014-07-16,True,False,344245.1,30874,24362.92,4133.0,1,True,True,2014,1,0,11.0,RDC (stock-held)
DN-361,Rwanda,SCMS from RDC,Air,From RDC,PMO - US,HRDT,N/A - From RDC,"Trinity Biotech, Plc",,,0.0,0.0,,,,2007-10-16,2007-10-16,2007-10-16,True,True,60256.0,1883,7670.04,627.0,1,True,True,2007,0,0,0.0,RDC (stock-held)
DN-3611,Rwanda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-77.0,92.0,91.0,2014-03-05,,2014-05-20,2014-03-04,2014-06-04,True,False,4121.76,2216,4609.68,1412.0,1,True,True,2014,0,1,77.0,RDC (stock-held)
DN-3612,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,0.0,12.0,226.0,2013-10-21,,2014-05-23,2014-05-23,2014-06-04,True,False,48732.0,26200,12803.35,5343.0,1,True,True,2014,0,0,0.0,RDC (stock-held)
DN-3613,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,1.0,41.0,262.0,2013-10-01,,2014-05-09,2014-05-10,2014-06-20,True,False,2455380.12,206508,13649.14,22895.0,1,True,True,2014,1,0,1.0,RDC (stock-held)
DN-3614,Tanzania,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,7.0,37.0,255.0,2013-10-01,,2014-04-30,2014-05-07,2014-06-13,True,False,306500.39,27293,2352.53,2525.0,1,True,True,2014,1,0,7.0,RDC (stock-held)
DN-3615,Zambia,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,0.0,16.0,349.0,2013-06-20,,2014-05-19,2014-05-19,2014-06-04,True,False,145268.64,11209,1876.35,1143.0,1,True,True,2014,0,0,0.0,RDC (stock-held)
DN-3616,Zambia,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Micro labs, Verna, Goa, India",,,0.0,16.0,216.0,2013-10-31,,2014-05-19,2014-05-19,2014-06-04,True,False,23171.93,10391,886.11,633.0,1,True,True,2014,0,0,0.0,RDC (stock-held)
DN-3617,Rwanda,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,0.0,45.0,410.0,2013-05-06,,2014-05-06,2014-05-06,2014-06-20,True,False,55225.36,24436,5445.73,2342.0,1,True,True,2014,0,0,0.0,RDC (stock-held)
DN-3618,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,2.0,15.0,269.0,2013-08-06,,2014-04-15,2014-04-17,2014-05-02,True,False,4228629.72,401961,29674.92,59322.0,1,True,True,2014,1,0,2.0,RDC (stock-held)
DN-3619,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Goa, India",,,2.0,15.0,361.0,2013-05-06,,2014-04-15,2014-04-17,2014-05-02,True,False,312921.84,37884,,,2,False,False,2014,1,0,2.0,RDC (stock-held)
DN-362,Uganda,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Cipla, Goa, India",,,0.0,0.0,,,,2007-11-05,2007-11-05,2007-11-05,True,True,35777.34,3670,,,2,False,False,2007,0,0,0.0,RDC (stock-held)
DN-3620,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,5.0,12.0,361.0,2013-05-06,,2014-04-15,2014-04-20,2014-05-02,True,False,439245.83,40409,29674.92,5977.0,1,True,True,2014,1,0,5.0,RDC (stock-held)
DN-3621,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,ABBVIE Ludwigshafen Germany,,,2.0,15.0,428.0,2013-02-28,,2014-04-15,2014-04-17,2014-05-02,True,False,299111.4,15826,29674.92,3814.0,1,True,True,2014,1,0,2.0,RDC (stock-held)
DN-3622,Nigeria,SCMS from RDC,Air Charter,From RDC,PMO - US,ARV,N/A - From RDC,Mylan (formerly Matrix) Nashik,,,-19.0,15.0,164.0,2013-11-19,,2014-05-06,2014-04-17,2014-05-02,True,False,23260.85,10819,29674.91,411.0,1,True,True,2014,0,1,19.0,RDC (stock-held)
DN-3623,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,-89.0,8.0,145.0,2014-01-17,,2014-08-31,2014-06-03,2014-06-11,True,False,16243.2,3456,3590.0,358.0,1,True,True,2014,0,1,89.0,RDC (stock-held)
DN-3624,Mozambique,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,Hetero Unit III Hyderabad IN,,,-27.0,8.0,233.0,2013-10-21,,2014-06-30,2014-06-03,2014-06-11,True,False,16280.8,3464,,359.0,1,False,True,2014,0,1,27.0,RDC (stock-held)
DN-3625,Zambia,SCMS from RDC,Truck,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,29.0,8.0,224.0,2013-10-31,,2014-05-06,2014-06-04,2014-06-12,True,False,595578.88,29081,,,2,False,False,2014,1,0,29.0,RDC (stock-held)
DN-3626,Guyana,SCMS from RDC,Air,From RDC,PMO - US,ARV,N/A - From RDC,"Aurobindo Unit III, India",,,-77.0,53.0,141.0,2014-01-16,,2014-06-30,2014-04-14,2014-06-06,True,False,11115.130000000001,2254,,,8,False,False,2014,0,1,77.0,RDC (stock-held)
